transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,merchant_name,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx000119,2025-12-16T15:50:59Z,ACCT100066,ACCT100066-CHK,MCHT_UBER_TRIP,19.94,USD,rideshare,Uber Trip,MX,online,DEV-ACCT100066-2,ip_4017b129,1496.71,1476.77,0,normal transaction
tx000120,2025-12-07T08:39:11Z,ACCT100265,ACCT100265-CHK,MCHT_DUTCH_BROS_COFFEE,9.53,USD,coffee,Dutch Bros Coffee,DE,mobile_app,DEV-ACCT100265-2,ip_49cd4ef2,3665.93,3656.40,0,quick food/coffee
tx000121,2025-12-04T02:29:09Z,ACCT100087,ACCT100087-CHK,MCHT_UBER_TRIP,948.49,USD,rideshare,Uber Trip,NG,in_store,DEV-ACCT100087-4,ip_b9710f81,2792.87,1844.38,2,unusual country high amount
tx000122,2025-12-13T18:49:21Z,ACCT100254,CARD4279,MCHT_HULU,4975.54,USD,subscription,Hulu,US,atm,DEV-ACCT100254-4,ip_12e0255c,4980.19,4.65,1,near-zero balance after transaction
tx000123,2025-12-18T21:09:20Z,ACCT100030,CARD4080,MCHT_UBER_EATS,47.33,USD,delivery,Uber Eats,CA,online,DEV-ACCT100030-3,ip_1e0dcc24,4132.08,4084.75,0,meal out
tx000124,2025-12-14T09:15:46Z,ACCT100066,ACCT100066-CHK,MCHT_MCDONALDS,6.61,USD,fast_food,McDonalds,CA,in_store,DEV-ACCT100066-4,ip_4017d615,1476.77,1470.16,0,quick food/coffee
tx000125,2025-12-11T02:41:30Z,ACCT100127,CARD4081,MCHT_VENMO_CASHOUT,24.91,USD,p2p,Venmo Cashout,NG,mobile_app,DEV-ACCT100127-4,ip_6c38ff5d,4680.94,4656.03,1,multiple small purchases
tx000126,2025-12-13T13:59:18Z,ACCT100157,ACCT100157-CHK,MCHT_WALMART_SUPERCENTER,79.70,USD,groceries,Walmart Supercenter,US,atm,DEV-ACCT100157-1,ip_8c38900d,3147.39,3067.69,0,grocery run
tx000127,2025-12-22T19:35:11Z,ACCT100253,CARD4240,MCHT_APPLECOM/BILL,14.26,USD,online_services,Apple.com/Bill,RU,in_store,DEV-ACCT100253-3,ip_d64dce77,2562.28,2548.02,0,normal transaction
tx000128,2025-12-19T11:53:23Z,ACCT100187,CARD4023,MCHT_SAFEWAY,38.82,USD,groceries,Safeway,MX,online,DEV-ACCT100187-4,ip_4f8c8f37,1618.95,1580.13,0,grocery run
tx000129,2025-12-28T08:48:25Z,ACCT100060,ACCT100060-CHK,MCHT_CHICK-FIL-A,15.23,USD,fast_food,Chick-fil-A,IR,mobile_app,DEV-ACCT100060-4,ip_e99f149c,4952.86,4937.63,0,quick food/coffee
tx000130,2025-12-27T02:35:08Z,ACCT100023,ACCT100023-CHK,MCHT_SRP_ELECTRIC,140.94,USD,utilities,SRP Electric,IR,atm,DEV-ACCT100023-2,ip_001ea7eb,951.89,810.95,0,monthly bill
tx000131,2025-12-30T17:15:30Z,ACCT100163,CARD4083,MCHT_BEST_BUY,503.84,USD,electronics,Best Buy,NG,mobile_app,DEV-ACCT100163-4,ip_1198997e,4498.10,3994.26,0,normal transaction
tx000132,2025-12-30T08:50:53Z,ACCT100243,CARD4008,MCHT_MCDONALDS,4621.86,USD,fast_food,McDonalds,US,atm,DEV-ACCT100243-4,ip_085987f3,4628.52,6.66,1,near-zero balance after transaction
tx000133,2025-12-10T04:10:48Z,ACCT100296,ACCT100296-CHK,MCHT_CITY_WATER_&_SEWER,94.91,USD,utilities,City Water & Sewer,GB,atm,DEV-ACCT100296-4,ip_6fa94ba9,2424.59,2329.68,0,monthly bill
tx000134,2025-12-22T07:26:00Z,ACCT100124,ACCT100124-CHK,MCHT_STARBUCKS,8.51,USD,coffee,Starbucks,CA,mobile_app,DEV-ACCT100124-4,ip_36a71fe3,502.57,494.06,0,quick food/coffee
tx000135,2025-12-27T09:44:39Z,ACCT100070,ACCT100070-CHK,MCHT_APPLECOM/BILL,38.48,USD,online_services,Apple.com/Bill,DE,atm,DEV-ACCT100070-4,ip_7be3af45,1432.50,1394.02,0,normal transaction
tx000136,2025-12-15T10:35:06Z,ACCT100279,CARD4181,MCHT_SPOTIFY,7.25,USD,subscription,Spotify,US,online,DEV-ACCT100279-3,ip_dd2293f8,3221.73,3214.48,0,subscription renewal
tx000137,2025-12-15T20:49:05Z,ACCT100106,CARD4250,MCHT_AMAZON_MARKETPLACE,84.43,USD,online_retail,Amazon Marketplace,MX,mobile_app,DEV-ACCT100106-4,ip_bb2bca00,1001.98,917.55,0,normal transaction
tx000138,2025-12-18T17:03:42Z,ACCT100176,CARD4074,MCHT_SAFEWAY,942.33,USD,groceries,Safeway,NG,in_store,DEV-ACCT100176-4,ip_fb196d8f,936.19,-6.14,2,unusual country high amount
tx000139,2025-12-08T13:27:13Z,ACCT100103,CARD4275,MCHT_VENMO_CASHOUT,223.56,USD,p2p,Venmo Cashout,NG,mobile_app,DEV-ACCT100103-2,ip_5f427c23,2916.37,2692.81,0,peer payment
tx000140,2025-12-21T23:03:00Z,ACCT100025,ACCT100025-CHK,MCHT_HULU,9.72,USD,subscription,Hulu,US,in_store,DEV-ACCT100025-2,ip_bd7502a7,2.86,-6.86,0,subscription renewal
tx000141,2025-12-11T13:54:07Z,ACCT100281,CARD4080,MCHT_T-MOBILE,9.39,USD,utilities,T-Mobile,CA,atm,DEV-ACCT100281-1,ip_4bc12dcd,1416.19,1406.80,1,multiple small purchases
tx000142,2025-12-10T10:19:40Z,ACCT100293,ACCT100293-CHK,MCHT_ZELLE_PAYMENT,998.53,USD,p2p,Zelle Payment,US,atm,DEV-ACCT100293-4,ip_13f6fda2,728.21,-270.32,2,high amount potential fraud
tx000143,2025-12-18T03:52:17Z,ACCT100095,ACCT100095-CHK,MCHT_SAFEWAY,148.69,USD,groceries,Safeway,GB,in_store,DEV-ACCT100095-4,ip_a0f244b5,1936.64,1787.95,0,grocery run
tx000144,2025-12-09T09:41:19Z,ACCT100258,CARD4239,MCHT_STARBUCKS,6.05,USD,coffee,Starbucks,US,mobile_app,DEV-ACCT100258-3,ip_9d43970d,1693.40,1687.35,0,quick food/coffee
tx000145,2025-12-22T15:49:46Z,ACCT100290,ACCT100290-CHK,MCHT_SPOTIFY,5.87,USD,subscription,Spotify,DE,atm,DEV-ACCT100290-1,ip_dee75e9b,515.96,510.09,0,subscription renewal
tx000146,2025-12-20T12:24:56Z,ACCT100071,CARD4244,MCHT_VENMO_CASHOUT,227.36,USD,p2p,Venmo Cashout,US,mobile_app,DEV-ACCT100071-3,ip_53f59a98,4743.09,4515.73,0,peer payment
tx000147,2025-12-04T06:29:57Z,ACCT100298,ACCT100298-CHK,MCHT_DUTCH_BROS_COFFEE,8.46,USD,coffee,Dutch Bros Coffee,US,online,DEV-ACCT100298-3,ip_34fe3c1d,838.60,830.14,0,quick food/coffee
tx000148,2025-12-09T09:47:35Z,ACCT100151,ACCT100151-CHK,MCHT_STARBUCKS,3661.58,USD,coffee,Starbucks,US,atm,DEV-ACCT100151-4,ip_217a6fd3,3424.45,-237.13,2,sudden full-drain transaction
tx000149,2025-12-29T06:49:24Z,ACCT100126,CARD4041,MCHT_AMAZON_MARKETPLACE,101.17,USD,online_retail,Amazon Marketplace,US,in_store,DEV-ACCT100126-2,ip_74dd4cb9,587.65,486.48,0,normal transaction
tx000150,2025-12-06T07:28:25Z,ACCT100084,CARD4167,MCHT_WALMART_SUPERCENTER,20.60,USD,groceries,Walmart Supercenter,US,atm,DEV-ACCT100084-4,ip_f6bd438e,2297.30,2276.70,1,multiple small purchases
tx000151,2025-12-16T20:33:45Z,ACCT100262,CARD4212,MCHT_APPLECOM/BILL,7.85,USD,online_services,Apple.com/Bill,MX,atm,DEV-ACCT100262-1,ip_dae66f90,2103.57,2095.72,1,multiple small purchases
tx000152,2025-12-28T17:59:13Z,ACCT100296,ACCT100296-CHK,MCHT_UBER_EATS,2.73,USD,delivery,Uber Eats,NG,in_store,DEV-ACCT100296-4,ip_6fa95c26,2329.68,2326.95,1,multiple small purchases
tx000153,2025-12-20T05:20:03Z,ACCT100069,CARD4215,MCHT_BEST_BUY,422.33,USD,electronics,Best Buy,US,atm,DEV-ACCT100069-2,ip_4d2bb20e,1704.83,1282.50,0,normal transaction
tx000154,2025-12-02T01:33:57Z,ACCT100060,CARD4091,MCHT_AMAZON_MARKETPLACE,12.65,USD,online_retail,Amazon Marketplace,NG,online,DEV-ACCT100060-4,ip_e99fc230,4937.63,4924.98,1,multiple small purchases
tx000155,2025-12-07T17:51:33Z,ACCT100117,CARD4126,MCHT_CHIPOTLE,19.22,USD,restaurants,Chipotle,US,online,DEV-ACCT100117-1,ip_32057b38,3375.27,3356.05,0,meal out
tx000156,2025-12-13T18:39:18Z,ACCT100105,ACCT100105-CHK,MCHT_NETFLIXCOM,12.10,USD,subscription,Netflix.com,CA,in_store,DEV-ACCT100105-2,ip_b8401ce6,3384.33,3372.23,1,multiple small purchases
tx000157,2025-12-29T10:49:33Z,ACCT100071,CARD4257,MCHT_STARBUCKS,7.53,USD,coffee,Starbucks,NG,mobile_app,DEV-ACCT100071-3,ip_53f54959,4515.73,4508.20,0,quick food/coffee
tx000158,2025-12-22T10:31:38Z,ACCT100266,CARD4113,MCHT_MCDONALDS,10.13,USD,fast_food,McDonalds,US,online,DEV-ACCT100266-4,ip_c8a4a331,3252.55,3242.42,0,quick food/coffee
tx000159,2025-12-13T03:58:02Z,ACCT100213,ACCT100213-CHK,MCHT_MCDONALDS,6.69,USD,fast_food,McDonalds,US,atm,DEV-ACCT100213-4,ip_ee3bd540,2403.53,2396.84,1,unusual late-night transaction
tx000160,2025-12-17T06:59:12Z,ACCT100285,ACCT100285-CHK,MCHT_CHICK-FIL-A,12.45,USD,fast_food,Chick-fil-A,US,online,DEV-ACCT100285-2,ip_24f71a63,4559.93,4547.48,0,quick food/coffee
tx000161,2025-12-25T04:03:14Z,ACCT100137,ACCT100137-CHK,MCHT_SOUTHWEST_AIRLINES,555.38,USD,travel,Southwest Airlines,US,online,DEV-ACCT100137-3,ip_528907d9,3922.71,3367.33,0,normal transaction
tx000162,2025-12-13T08:25:38Z,ACCT100108,ACCT100108-CHK,MCHT_SHELL_OIL,991.21,USD,fuel,Shell Oil,IR,atm,DEV-ACCT100108-3,ip_88f6c2e6,2373.64,1382.43,2,unusual country high amount
tx000163,2025-12-24T06:51:11Z,ACCT100238,CARD4273,MCHT_MCDONALDS,3568.07,USD,fast_food,McDonalds,US,atm,DEV-ACCT100238-3,ip_b8cc6800,3175.34,-392.73,2,sudden full-drain transaction
tx000164,2025-12-08T23:31:53Z,ACCT100189,CARD4160,MCHT_SAFEWAY,96.40,USD,groceries,Safeway,RU,online,DEV-ACCT100189-4,ip_dee99723,2472.04,2375.64,0,grocery run
tx000165,2025-12-26T10:41:51Z,ACCT100078,CARD4100,MCHT_STARBUCKS,1857.76,USD,coffee,Starbucks,GB,online,DEV-ACCT100078-4,ip_d244fb2f,1691.96,-165.80,2,sudden full-drain transaction
tx000166,2025-12-10T19:57:01Z,ACCT100235,CARD4086,MCHT_COSTCO_WHOLESALE,1492.74,USD,groceries,Costco Wholesale,NG,atm,DEV-ACCT100235-1,ip_ffa41151,987.50,-505.24,2,unusual country high amount
tx000167,2025-12-05T18:00:27Z,ACCT100038,ACCT100038-CHK,MCHT_UBER_EATS,35.52,USD,delivery,Uber Eats,RU,online,DEV-ACCT100038-1,ip_e0a1f766,4377.68,4342.16,0,meal out
tx000168,2025-12-02T17:00:23Z,ACCT100249,ACCT100249-CHK,MCHT_AMAZON_MARKETPLACE,40.22,USD,online_retail,Amazon Marketplace,US,in_store,DEV-ACCT100249-3,ip_3f1808c6,1849.99,1809.77,0,normal transaction
tx000169,2025-12-13T14:16:05Z,ACCT100257,ACCT100257-CHK,MCHT_WALMART_SUPERCENTER,106.60,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100257-3,ip_ca4488de,1459.19,1352.59,0,grocery run
tx000170,2025-12-12T20:39:42Z,ACCT100203,CARD4040,MCHT_TARGET,127.65,USD,retail,Target,CA,online,DEV-ACCT100203-1,ip_25e31038,1248.40,1120.75,0,normal transaction
tx000171,2025-12-02T07:05:45Z,ACCT100047,CARD4207,MCHT_CHICK-FIL-A,13.21,USD,fast_food,Chick-fil-A,CA,in_store,DEV-ACCT100047-3,ip_dbec30d3,1738.75,1725.54,0,quick food/coffee
tx000172,2025-12-15T06:59:04Z,ACCT100270,ACCT100270-CHK,MCHT_STARBUCKS,14.18,USD,coffee,Starbucks,RU,atm,DEV-ACCT100270-1,ip_4a0e5bd4,4176.97,4162.79,0,quick food/coffee
tx000173,2025-12-05T15:09:28Z,ACCT100161,ACCT100161-CHK,MCHT_NETFLIXCOM,15.64,USD,subscription,Netflix.com,IR,atm,DEV-ACCT100161-4,ip_1798a9d8,3339.96,3324.32,0,subscription renewal
tx000174,2025-12-06T15:19:52Z,ACCT100196,ACCT100196-CHK,MCHT_AMAZON_MARKETPLACE,102.25,USD,online_retail,Amazon Marketplace,US,in_store,DEV-ACCT100196-3,ip_db59cb1c,2976.46,2874.21,0,normal transaction
tx000175,2025-12-12T17:35:10Z,ACCT100167,CARD4015,MCHT_CIRCLE_K,3643.98,USD,fuel,Circle K,CA,atm,DEV-ACCT100167-4,ip_149f2be0,3510.40,-133.58,2,sudden full-drain transaction
tx000176,2025-12-09T09:15:53Z,ACCT100151,ACCT100151-CHK,MCHT_WALMART_SUPERCENTER,10.30,USD,groceries,Walmart Supercenter,US,atm,DEV-ACCT100151-1,ip_217a02a8,-237.13,-247.43,1,multiple small purchases
tx000177,2025-12-06T08:27:40Z,ACCT100157,CARD4227,MCHT_SHELL_OIL,63.28,USD,fuel,Shell Oil,US,online,DEV-ACCT100157-4,ip_8c3834e2,3067.69,3004.41,0,gas station
tx000178,2025-12-20T14:21:13Z,ACCT100013,CARD4045,MCHT_APPLECOM/BILL,19.48,USD,online_services,Apple.com/Bill,GB,mobile_app,DEV-ACCT100013-1,ip_77b67c48,1394.77,1375.29,0,normal transaction
tx000179,2025-12-14T22:49:56Z,ACCT100292,ACCT100292-CHK,MCHT_VERIZON_WIRELESS,89.31,USD,utilities,Verizon Wireless,US,online,DEV-ACCT100292-1,ip_2a34559c,2236.51,2147.20,0,monthly bill
tx000180,2025-12-19T08:15:36Z,ACCT100222,CARD4141,MCHT_MCDONALDS,15.66,USD,fast_food,McDonalds,IR,in_store,DEV-ACCT100222-2,ip_19e0ea6c,2939.88,2924.22,1,multiple small purchases
tx000181,2025-12-20T08:07:22Z,ACCT100054,CARD4069,MCHT_SAFEWAY,12.13,USD,groceries,Safeway,US,mobile_app,DEV-ACCT100054-4,ip_d9a545b2,3382.11,3369.98,1,multiple small purchases
tx000182,2025-12-17T09:20:29Z,ACCT100153,ACCT100153-CHK,MCHT_AMAZON_MARKETPLACE,86.45,USD,online_retail,Amazon Marketplace,US,atm,DEV-ACCT100153-4,ip_c68d7c1f,2829.09,2742.64,0,normal transaction
tx000183,2025-12-07T10:12:29Z,ACCT100166,CARD4192,MCHT_UBER_TRIP,88.65,USD,rideshare,Uber Trip,US,mobile_app,DEV-ACCT100166-2,ip_962f0dc7,1571.02,1482.37,2,high amount potential fraud
tx000184,2025-12-21T18:08:13Z,ACCT100236,CARD4107,MCHT_CIRCLE_K,32.10,USD,fuel,Circle K,RU,in_store,DEV-ACCT100236-2,ip_47cdd8a4,4506.29,4474.19,0,gas station
tx000185,2025-12-27T20:06:08Z,ACCT100193,CARD4037,MCHT_BEST_BUY,555.42,USD,electronics,Best Buy,CA,atm,DEV-ACCT100193-4,ip_dd7312d2,4654.70,4099.28,0,normal transaction
tx000186,2025-12-09T23:19:03Z,ACCT100184,ACCT100184-CHK,MCHT_WALMART_SUPERCENTER,31.87,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100184-4,ip_f8d3a9c7,2311.80,2279.93,0,grocery run
tx000187,2025-12-23T12:53:19Z,ACCT100220,ACCT100220-CHK,MCHT_WALMART_SUPERCENTER,96.77,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100220-2,ip_4aceb09f,4859.19,4762.42,0,grocery run
tx000188,2025-12-08T08:19:57Z,ACCT100012,ACCT100012-CHK,MCHT_MCDONALDS,15.41,USD,fast_food,McDonalds,US,in_store,DEV-ACCT100012-4,ip_100db254,-342.16,-357.57,0,quick food/coffee
tx000189,2025-12-05T03:46:58Z,ACCT100243,CARD4049,MCHT_CITY_WATER_&_SEWER,102.92,USD,utilities,City Water & Sewer,CA,mobile_app,DEV-ACCT100243-1,ip_08590b90,6.66,-96.26,0,monthly bill
tx000190,2025-12-26T22:41:44Z,ACCT100175,ACCT100175-CHK,MCHT_VENMO_CASHOUT,52.24,USD,p2p,Venmo Cashout,NG,online,DEV-ACCT100175-4,ip_a3e7ec92,1356.84,1304.60,0,peer payment
tx000191,2025-12-21T02:24:21Z,ACCT100118,ACCT100118-CHK,MCHT_COSTCO_WHOLESALE,207.39,USD,groceries,Costco Wholesale,DE,atm,DEV-ACCT100118-2,ip_9c65e62e,3240.37,3032.98,0,grocery run
tx000192,2025-12-04T22:24:40Z,ACCT100219,ACCT100219-CHK,MCHT_SRP_ELECTRIC,169.93,USD,utilities,SRP Electric,US,mobile_app,DEV-ACCT100219-2,ip_d453bb49,1835.19,1665.26,0,monthly bill
tx000193,2025-12-27T12:21:06Z,ACCT100166,CARD4100,MCHT_WALMART_SUPERCENTER,1801.01,USD,groceries,Walmart Supercenter,DE,atm,DEV-ACCT100166-4,ip_962f3a7c,1482.37,-318.64,2,sudden full-drain transaction
tx000194,2025-12-31T17:26:43Z,ACCT100178,CARD4180,MCHT_SPOTIFY,11.72,USD,subscription,Spotify,RU,mobile_app,DEV-ACCT100178-3,ip_bed13c58,2406.10,2394.38,0,subscription renewal
tx000195,2025-12-26T16:40:23Z,ACCT100122,ACCT100122-CHK,MCHT_COSTCO_WHOLESALE,203.14,USD,groceries,Costco Wholesale,NG,online,DEV-ACCT100122-4,ip_e54ed898,4003.82,3800.68,0,grocery run
tx000196,2025-12-08T16:58:35Z,ACCT100095,ACCT100095-CHK,MCHT_APPLECOM/BILL,34.47,USD,online_services,Apple.com/Bill,CA,mobile_app,DEV-ACCT100095-1,ip_a0f2b7d3,1787.95,1753.48,0,normal transaction
tx000197,2025-12-21T09:26:42Z,ACCT100004,ACCT100004-CHK,MCHT_STARBUCKS,13.24,USD,coffee,Starbucks,US,atm,DEV-ACCT100004-1,ip_a6d90fcc,3666.71,3653.47,1,multiple small purchases
tx000198,2025-12-10T09:36:48Z,ACCT100112,ACCT100112-CHK,MCHT_DUTCH_BROS_COFFEE,14.64,USD,coffee,Dutch Bros Coffee,MX,mobile_app,DEV-ACCT100112-1,ip_c2573a79,2752.64,2738.00,1,multiple small purchases
tx000199,2025-12-23T07:44:54Z,ACCT100137,CARD4278,MCHT_APPLECOM/BILL,39.64,USD,online_services,Apple.com/Bill,IR,in_store,DEV-ACCT100137-1,ip_52897ebc,3367.33,3327.69,0,normal transaction
tx000200,2025-12-23T04:44:21Z,ACCT100152,CARD4016,MCHT_DUTCH_BROS_COFFEE,7.86,USD,coffee,Dutch Bros Coffee,RU,in_store,DEV-ACCT100152-4,ip_718b54fb,2471.45,2463.59,1,unusual late-night transaction
tx000201,2025-12-27T17:40:16Z,ACCT100071,ACCT100071-CHK,MCHT_UBER_TRIP,27.93,USD,rideshare,Uber Trip,GB,mobile_app,DEV-ACCT100071-3,ip_53f595d4,4508.20,4480.27,0,normal transaction
tx000202,2025-12-08T11:29:30Z,ACCT100148,CARD4293,MCHT_TARGET,1868.63,USD,retail,Target,MX,in_store,DEV-ACCT100148-3,ip_1ff440f7,1405.18,-463.45,2,sudden full-drain transaction
tx000203,2025-12-20T23:02:55Z,ACCT100067,ACCT100067-CHK,MCHT_SRP_ELECTRIC,136.61,USD,utilities,SRP Electric,RU,online,DEV-ACCT100067-3,ip_1228d415,644.45,507.84,0,monthly bill
tx000204,2025-12-21T10:52:27Z,ACCT100192,ACCT100192-CHK,MCHT_SPOTIFY,7.78,USD,subscription,Spotify,IR,in_store,DEV-ACCT100192-3,ip_780fe8cd,1624.13,1616.35,0,subscription renewal
tx000205,2025-12-24T03:39:04Z,ACCT100249,ACCT100249-CHK,MCHT_SOUTHWEST_AIRLINES,454.70,USD,travel,Southwest Airlines,RU,in_store,DEV-ACCT100249-1,ip_3f18cba1,1809.77,1355.07,0,normal transaction
tx000206,2025-12-18T07:01:56Z,ACCT100111,ACCT100111-CHK,MCHT_AMAZON_MARKETPLACE,24.37,USD,online_retail,Amazon Marketplace,US,mobile_app,DEV-ACCT100111-4,ip_89a5affe,1685.25,1660.88,0,normal transaction
tx000207,2025-12-02T16:29:17Z,ACCT100024,ACCT100024-CHK,MCHT_SPOTIFY,13.58,USD,subscription,Spotify,RU,atm,DEV-ACCT100024-4,ip_a7d1e9bc,4807.46,4793.88,0,subscription renewal
tx000208,2025-12-09T14:44:28Z,ACCT100000,ACCT100000-CHK,MCHT_BEST_BUY,4.15,USD,electronics,Best Buy,US,mobile_app,DEV-ACCT100000-3,ip_08338033,3377.42,3373.27,1,multiple small purchases
tx000209,2025-12-13T06:18:59Z,ACCT100042,ACCT100042-CHK,MCHT_SAFEWAY,40.94,USD,groceries,Safeway,DE,mobile_app,DEV-ACCT100042-1,ip_0147008e,1525.54,1484.60,0,grocery run
tx000210,2025-12-02T08:20:21Z,ACCT100109,ACCT100109-CHK,MCHT_WALMART_SUPERCENTER,78.25,USD,groceries,Walmart Supercenter,US,atm,DEV-ACCT100109-1,ip_50ced839,4792.17,4713.92,0,grocery run
tx000211,2025-12-06T03:49:27Z,ACCT100067,ACCT100067-CHK,MCHT_STARBUCKS,12.95,USD,coffee,Starbucks,US,in_store,DEV-ACCT100067-2,ip_12284924,507.84,494.89,1,unusual late-night transaction
tx000212,2025-12-18T22:40:57Z,ACCT100035,ACCT100035-CHK,MCHT_SPOTIFY,2976.45,USD,subscription,Spotify,US,atm,DEV-ACCT100035-4,ip_1c31e280,2984.18,7.73,1,near-zero balance after transaction
tx000213,2025-12-18T23:05:16Z,ACCT100111,ACCT100111-CHK,MCHT_WALMART_SUPERCENTER,2066.86,USD,groceries,Walmart Supercenter,US,atm,DEV-ACCT100111-2,ip_89a58dce,1660.88,-405.98,2,sudden full-drain transaction
tx000214,2025-12-16T08:33:58Z,ACCT100043,CARD4127,MCHT_CIRCLE_K,29.43,USD,fuel,Circle K,NG,in_store,DEV-ACCT100043-4,ip_35399751,1802.25,1772.82,0,gas station
tx000215,2025-12-30T02:59:51Z,ACCT100027,CARD4122,MCHT_CHICK-FIL-A,11.80,USD,fast_food,Chick-fil-A,US,atm,DEV-ACCT100027-4,ip_319fd77b,935.22,923.42,1,unusual late-night transaction
tx000216,2025-12-02T07:00:49Z,ACCT100187,ACCT100187-CHK,MCHT_SHELL_OIL,32.39,USD,fuel,Shell Oil,IR,in_store,DEV-ACCT100187-1,ip_4f8ccbc3,1580.13,1547.74,0,gas station
tx000217,2025-12-27T21:39:44Z,ACCT100259,CARD4146,MCHT_UBER_EATS,18.76,USD,delivery,Uber Eats,US,in_store,DEV-ACCT100259-1,ip_babc6809,4692.01,4673.25,0,meal out
tx000218,2025-12-16T09:46:34Z,ACCT100079,CARD4274,MCHT_CHICK-FIL-A,25.51,USD,fast_food,Chick-fil-A,DE,in_store,DEV-ACCT100079-1,ip_5981de74,1525.62,1500.11,2,high amount potential fraud
tx000219,2025-12-07T06:45:49Z,ACCT100059,ACCT100059-CHK,MCHT_MCDONALDS,6.14,USD,fast_food,McDonalds,NG,online,DEV-ACCT100059-4,ip_b5d0b183,2207.55,2201.41,0,quick food/coffee
tx000220,2025-12-07T02:51:54Z,ACCT100267,CARD4264,MCHT_COSTCO_WHOLESALE,163.04,USD,groceries,Costco Wholesale,US,mobile_app,DEV-ACCT100267-1,ip_121b86a1,4942.55,4779.51,1,unusual late-night transaction
tx000221,2025-12-26T21:10:25Z,ACCT100295,CARD4039,MCHT_DOORDASH,26.48,USD,delivery,DoorDash,US,in_store,DEV-ACCT100295-1,ip_0a603b0d,2982.56,2956.08,0,meal out
tx000222,2025-12-13T18:26:32Z,ACCT100116,ACCT100116-CHK,MCHT_SAFEWAY,73.68,USD,groceries,Safeway,RU,in_store,DEV-ACCT100116-2,ip_acaf5ba0,1843.00,1769.32,0,grocery run
tx000223,2025-12-17T08:52:14Z,ACCT100018,CARD4283,MCHT_STARBUCKS,8.10,USD,coffee,Starbucks,US,atm,DEV-ACCT100018-1,ip_f9f55bd3,4119.98,4111.88,0,quick food/coffee
tx000224,2025-12-15T14:25:49Z,ACCT100114,ACCT100114-CHK,MCHT_TARGET,9.53,USD,retail,Target,US,atm,DEV-ACCT100114-4,ip_387b0414,4606.83,4597.30,1,multiple small purchases
tx000225,2025-12-24T10:01:58Z,ACCT100188,CARD4102,MCHT_APPLECOM/BILL,39.02,USD,online_services,Apple.com/Bill,US,online,DEV-ACCT100188-2,ip_d3e67d81,1355.94,1316.92,0,normal transaction
tx000226,2025-12-02T08:41:52Z,ACCT100077,CARD4003,MCHT_SAFEWAY,327.99,USD,groceries,Safeway,MX,mobile_app,DEV-ACCT100077-4,ip_fcd99d72,2560.54,2232.55,2,high amount potential fraud
tx000227,2025-12-15T17:02:21Z,ACCT100053,ACCT100053-CHK,MCHT_UBER_EATS,1059.79,USD,delivery,Uber Eats,IR,online,DEV-ACCT100053-4,ip_ad422b78,4714.95,3655.16,2,unusual country high amount
tx000228,2025-12-30T15:07:39Z,ACCT100297,ACCT100297-CHK,MCHT_HULU,9.35,USD,subscription,Hulu,US,in_store,DEV-ACCT100297-2,ip_fbc7793a,543.51,534.16,0,subscription renewal
tx000229,2025-12-17T08:04:59Z,ACCT100149,CARD4133,MCHT_VENMO_CASHOUT,73.92,USD,p2p,Venmo Cashout,US,mobile_app,DEV-ACCT100149-2,ip_97af45b0,1902.72,1828.80,0,peer payment
tx000230,2025-12-17T03:23:40Z,ACCT100299,ACCT100299-CHK,MCHT_WALMART_SUPERCENTER,108.07,USD,groceries,Walmart Supercenter,CA,atm,DEV-ACCT100299-2,ip_c7ade761,4366.86,4258.79,0,grocery run
tx000231,2025-12-16T15:57:19Z,ACCT100157,CARD4237,MCHT_LYFT_RIDE,2997.98,USD,rideshare,Lyft Ride,US,online,DEV-ACCT100157-2,ip_8c38a7d4,3004.41,6.43,1,near-zero balance after transaction
tx000232,2025-12-16T09:41:37Z,ACCT100075,ACCT100075-CHK,MCHT_TARGET,148.79,USD,retail,Target,US,in_store,DEV-ACCT100075-1,ip_70cdcf0c,2028.58,1879.79,0,normal transaction
tx000233,2025-12-07T19:01:20Z,ACCT100231,ACCT100231-CHK,MCHT_WALMART_SUPERCENTER,153.71,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100231-2,ip_a1c042ed,1336.21,1182.50,0,grocery run
tx000234,2025-12-30T03:58:32Z,ACCT100101,CARD4205,MCHT_VERIZON_WIRELESS,131.74,USD,utilities,Verizon Wireless,DE,in_store,DEV-ACCT100101-1,ip_690d0b29,3743.25,3611.51,0,monthly bill
tx000235,2025-12-07T20:16:27Z,ACCT100033,CARD4101,MCHT_UBER_TRIP,25.06,USD,rideshare,Uber Trip,US,mobile_app,DEV-ACCT100033-2,ip_e933ddc6,4879.02,4853.96,0,normal transaction
tx000236,2025-12-19T07:58:34Z,ACCT100202,ACCT100202-CHK,MCHT_CHICK-FIL-A,11.36,USD,fast_food,Chick-fil-A,US,online,DEV-ACCT100202-2,ip_6a1c11bd,4319.13,4307.77,0,quick food/coffee
