transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx0648,2025-10-03T09:26:00Z,acct_1047,user_1009,merc_9108,8354.02,USD,restaurant,US,app,dev_g2,ip_3614,19175.73,10821.71,0,monthly subscription
tx0649,2025-10-02T08:21:00Z,acct_1086,user_1023,merc_9107,12751.37,USD,restaurant,NG,app,dev_k9,ip_3106,12500.97,-393.32,2,transaction exceeds balance
tx0650,2025-10-02T09:12:00Z,acct_1166,user_1089,merc_9004,2785.3,USD,grocery,GB,mobile,dev_m4,ip_7517,4417.52,1632.22,0,travel expense
tx0651,2025-10-03T03:05:00Z,acct_1023,user_1035,merc_9056,17747.85,USD,consulting,GB,mobile,dev_p2,ip_8785,15829.37,-200.67,2,transaction exceeds balance
tx0652,2025-10-02T18:23:00Z,acct_1199,user_1069,merc_9086,3824.33,USD,crypto_exchange,US,mobile,dev_c6,ip_290,12178.5,8354.17,0,monthly subscription
tx0653,2025-10-01T21:48:00Z,acct_1007,user_1120,merc_9006,3745.86,USD,subscription,IR,app,dev_h7,ip_3991,12402.93,8657.07,0,restaurant meal
tx0654,2025-10-02T19:34:00Z,acct_1078,user_1193,merc_9053,2781.99,USD,airfare,RU,app,dev_x10,ip_7271,14790.33,12008.34,0,normal grocery
tx0655,2025-10-03T07:32:00Z,acct_1213,user_1148,merc_9193,21029.04,USD,restaurant,US,web,dev_k4,ip_3373,10795.45,-10233.59,2,large transfer to new payee
tx0656,2025-10-01T21:57:00Z,acct_1114,user_1196,merc_9134,1925.46,USD,crypto_exchange,CA,web,dev_u1,ip_1059,17399.94,15474.48,0,monthly subscription
tx0657,2025-10-02T12:57:00Z,acct_1065,user_1047,merc_9045,7217.02,USD,airfare,IR,web,dev_q2,ip_6984,14505.28,7288.26,0,monthly subscription
tx0658,2025-10-02T14:08:00Z,acct_1091,user_1128,merc_9078,3777.8,USD,airfare,FR,atm,dev_i8,ip_1311,19021.24,15243.44,0,book purchase
tx0659,2025-10-02T21:45:00Z,acct_1217,user_1259,merc_9157,17065.22,USD,crypto_exchange,GB,web,dev_a7,ip_7003,17083.76,18.54,1,near-zero balance after transaction
tx0660,2025-10-01T21:22:00Z,acct_1090,user_1132,merc_9098,1367.43,USD,crypto_exchange,DE,mobile,dev_j7,ip_9211,12128.39,10760.96,0,book purchase
tx0661,2025-10-01T12:52:00Z,acct_1080,user_1098,merc_9002,4896.02,USD,crypto_exchange,US,mobile,dev_m7,ip_6466,19410.44,14514.42,0,travel expense
tx0662,2025-10-03T07:01:00Z,acct_1210,user_1020,merc_9032,15411.49,USD,airfare,GB,web,dev_y7,ip_4183,15429.98,18.49,1,near-zero balance after transaction
tx0663,2025-10-03T07:37:00Z,acct_1189,user_1030,merc_9167,7065.88,USD,airfare,GB,atm,dev_h8,ip_566,18430.94,11365.06,0,normal grocery
tx0664,2025-10-02T10:15:00Z,acct_1076,user_1134,merc_9155,3.58,USD,subscription,DE,web,dev_h10,ip_9476,19036.53,19032.95,1,repeated small micro-charges
tx0665,2025-10-02T05:02:00Z,acct_1204,user_1042,merc_9133,8866.62,USD,wire,US,atm,dev_n5,ip_4952,10022.92,1156.3,0,travel expense
tx0666,2025-10-01T08:07:00Z,acct_1211,user_1046,merc_9028,1684.82,USD,wire,RU,mobile,dev_i4,ip_6521,13986.2,12301.38,0,book purchase
tx0667,2025-10-01T20:26:00Z,acct_1050,user_1036,merc_9199,1344.19,USD,subscription,GB,atm,dev_x7,ip_2796,3544.5,2200.31,0,book purchase
tx0668,2025-10-02T14:06:00Z,acct_1258,user_1057,merc_9116,9829.49,USD,wire,IR,web,dev_g1,ip_2994,16187.39,6357.9,0,book purchase
tx0669,2025-10-01T08:39:00Z,acct_1056,user_1086,merc_9021,4779.49,USD,books,FR,app,dev_d5,ip_1053,6856.2,2076.71,0,normal grocery
tx0670,2025-10-02T17:11:00Z,acct_1032,user_1137,merc_9193,9620.62,USD,digital_goods,US,app,dev_g9,ip_119,7525.8,-2094.82,0,restaurant meal
tx0671,2025-10-02T06:33:00Z,acct_1243,user_1173,merc_9155,17566.12,USD,restaurant,GB,mobile,dev_v6,ip_5165,16340.61,-13.32,2,transaction exceeds balance
tx0672,2025-10-02T14:52:00Z,acct_1052,user_1002,merc_9117,8150.7,USD,grocery,GB,web,dev_t2,ip_8694,5603.76,-2546.94,0,restaurant meal
tx0673,2025-10-02T14:20:00Z,acct_1244,user_1264,merc_9106,12664.54,USD,grocery,RU,web,dev_u6,ip_273,12682.87,18.33,1,near-zero balance after transaction
tx0674,2025-10-02T19:31:00Z,acct_1120,user_1249,merc_9103,1951.57,USD,restaurant,IR,app,dev_n8,ip_1646,14690.87,12739.3,0,monthly subscription
tx0675,2025-10-02T00:27:00Z,acct_1293,user_1259,merc_9009,1157.67,USD,digital_goods,US,atm,dev_j9,ip_7649,3377.7,2220.03,0,travel expense
tx0676,2025-10-01T23:03:00Z,acct_1125,user_1109,merc_9044,3835.51,USD,digital_goods,RU,app,dev_n1,ip_2626,18581.49,14745.98,0,restaurant meal
tx0677,2025-10-03T12:19:00Z,acct_1132,user_1244,merc_9172,2238.84,USD,clothing,US,web,dev_u8,ip_1482,15914.9,13676.06,0,travel expense
tx0678,2025-10-01T20:51:00Z,acct_1034,user_1176,merc_9097,3403.04,USD,airfare,GB,atm,dev_h5,ip_1896,5833.71,2430.67,0,travel expense
tx0679,2025-10-02T05:50:00Z,acct_1060,user_1294,merc_9095,8471.34,USD,books,US,mobile,dev_s1,ip_5093,1256.46,-7214.88,0,book purchase
tx0680,2025-10-01T22:57:00Z,acct_1187,user_1065,merc_9134,8161.66,USD,digital_goods,RU,web,dev_m1,ip_8820,17050.19,8888.53,0,restaurant meal
tx0681,2025-10-03T08:14:00Z,acct_1256,user_1234,merc_9038,6886.31,USD,wire,IR,mobile,dev_x1,ip_9813,6416.38,-469.93,0,restaurant meal
tx0682,2025-10-03T10:01:00Z,acct_1294,user_1245,merc_9162,8279.02,USD,subscription,US,atm,dev_w7,ip_964,19623.23,11344.21,0,monthly subscription
tx0683,2025-10-03T11:44:00Z,acct_1116,user_1027,merc_9199,6779.31,USD,books,US,atm,dev_j3,ip_354,10967.9,4188.59,0,restaurant meal
tx0684,2025-10-03T14:58:00Z,acct_1201,user_1201,merc_9019,7522.91,USD,subscription,NG,mobile,dev_w4,ip_8979,7887.57,364.66,0,travel expense
tx0685,2025-10-03T10:12:00Z,acct_1028,user_1156,merc_9118,2182.15,USD,consulting,RU,web,dev_e8,ip_7905,5835.81,3653.66,0,monthly subscription
tx0686,2025-10-01T11:35:00Z,acct_1005,user_1186,merc_9186,9741.61,USD,wire,IR,app,dev_m7,ip_2757,18521.19,8779.58,0,monthly subscription
tx0687,2025-10-01T19:47:00Z,acct_1061,user_1264,merc_9167,4886.77,USD,wire,CA,atm,dev_u7,ip_4015,699.18,-4187.59,0,travel expense
tx0688,2025-10-01T23:22:00Z,acct_1193,user_1046,merc_9200,1221.39,USD,subscription,DE,atm,dev_u8,ip_6019,251.82,-969.57,0,travel expense
tx0689,2025-10-01T12:21:00Z,acct_1012,user_1294,merc_9147,8838.65,USD,digital_goods,DE,mobile,dev_z10,ip_2968,7691.52,-450.38,2,transaction exceeds balance
tx0690,2025-10-03T11:25:00Z,acct_1276,user_1095,merc_9104,1279.23,USD,clothing,US,atm,dev_r9,ip_8005,1297.35,18.12,1,near-zero balance after transaction
tx0691,2025-10-01T14:00:00Z,acct_1107,user_1061,merc_9047,2063.09,USD,grocery,IR,web,dev_r8,ip_5150,2478.45,415.36,0,monthly subscription
tx0692,2025-10-02T00:58:00Z,acct_1288,user_1132,merc_9193,9771.05,USD,digital_goods,US,app,dev_q5,ip_5957,19326.2,9555.15,0,normal grocery
tx0693,2025-10-03T05:15:00Z,acct_1154,user_1024,merc_9133,14070.68,USD,wire,IR,atm,dev_s8,ip_5128,10462.87,-3607.81,2,wire to high-risk country
tx0694,2025-10-02T12:49:00Z,acct_1023,user_1122,merc_9010,2774.68,USD,subscription,US,web,dev_g3,ip_9866,11050.37,8275.69,0,travel expense
tx0695,2025-10-02T20:36:00Z,acct_1039,user_1282,merc_9066,9402.05,USD,wire,FR,atm,dev_m8,ip_1365,18895.91,9493.86,0,monthly subscription
tx0696,2025-10-03T01:13:00Z,acct_1105,user_1037,merc_9162,44.1,USD,restaurant,FR,web,dev_s9,ip_9912,3297.58,3253.48,1,multiple quick purchases
tx0697,2025-10-01T18:00:00Z,acct_1127,user_1040,merc_9070,3335.84,USD,clothing,US,app,dev_n2,ip_5397,12810.75,9474.91,0,restaurant meal
tx0698,2025-10-02T07:50:00Z,acct_1116,user_1141,merc_9003,18.6,USD,airfare,US,atm,dev_m2,ip_2024,3531.11,3512.51,1,multiple quick purchases
tx0699,2025-10-03T18:01:00Z,acct_1293,user_1145,merc_9142,3611.29,USD,grocery,FR,app,dev_f6,ip_6383,3629.84,18.55,1,near-zero balance after transaction
tx0700,2025-10-01T11:37:00Z,acct_1207,user_1245,merc_9152,5676.04,USD,grocery,US,mobile,dev_v9,ip_2548,13158.11,7482.07,0,restaurant meal
tx0701,2025-10-02T19:33:00Z,acct_1190,user_1128,merc_9174,2758.95,USD,crypto_exchange,IR,atm,dev_f8,ip_5800,15973.41,13214.46,0,book purchase
tx0702,2025-10-01T19:17:00Z,acct_1118,user_1157,merc_9163,2401.13,USD,books,US,mobile,dev_y6,ip_1477,12700.84,10299.71,0,normal grocery
tx0703,2025-10-03T07:39:00Z,acct_1295,user_1030,merc_9022,9979.55,USD,grocery,FR,atm,dev_n9,ip_2236,9603.53,-376.02,0,travel expense
tx0704,2025-10-03T06:42:00Z,acct_1064,user_1208,merc_9004,7390.09,USD,grocery,IR,web,dev_w7,ip_8755,14998.37,7608.28,0,travel expense
tx0705,2025-10-02T07:05:00Z,acct_1022,user_1230,merc_9044,10632.68,USD,wire,RU,web,dev_c6,ip_2185,10283.42,-16.11,2,transaction exceeds balance
tx0706,2025-10-03T03:54:00Z,acct_1128,user_1277,merc_9197,4.69,USD,subscription,US,mobile,dev_p5,ip_4338,4277.06,4272.37,1,repeated small micro-charges
tx0707,2025-10-02T11:27:00Z,acct_1264,user_1019,merc_9119,52.54,USD,grocery,IR,atm,dev_l1,ip_7543,6584.46,6531.92,0,monthly subscription
tx0708,2025-10-01T18:38:00Z,acct_1182,user_1005,merc_9026,9131.18,USD,airfare,GB,atm,dev_c9,ip_8427,17972.23,8841.05,0,normal grocery
tx0709,2025-10-01T19:03:00Z,acct_1129,user_1116,merc_9121,9893.7,USD,subscription,GB,mobile,dev_l7,ip_2985,10737.82,844.12,0,book purchase
tx0710,2025-10-01T10:10:00Z,acct_1072,user_1182,merc_9192,3946.07,USD,restaurant,GB,app,dev_w4,ip_1814,3807.55,-138.52,0,restaurant meal
tx0711,2025-10-02T18:16:00Z,acct_1083,user_1102,merc_9123,1275.21,USD,digital_goods,RU,mobile,dev_n8,ip_9014,9921.44,8646.23,0,book purchase
tx0712,2025-10-02T13:20:00Z,acct_1200,user_1068,merc_9029,521.35,USD,wire,US,app,dev_e6,ip_8193,292.71,-228.64,0,restaurant meal
tx0713,2025-10-03T19:00:00Z,acct_1005,user_1223,merc_9123,79.01,USD,crypto_exchange,FR,mobile,dev_c7,ip_4060,12359.91,12280.9,1,multiple quick purchases
tx0714,2025-10-01T23:40:00Z,acct_1135,user_1127,merc_9171,8548.86,USD,crypto_exchange,GB,web,dev_w2,ip_8231,12229.79,3680.93,0,monthly subscription
tx0715,2025-10-02T19:51:00Z,acct_1062,user_1068,merc_9103,510.5,USD,airfare,US,mobile,dev_e7,ip_290,12337.02,11826.52,0,book purchase
tx0716,2025-10-02T07:58:00Z,acct_1157,user_1119,merc_9057,2693.19,USD,crypto_exchange,CA,atm,dev_b9,ip_6998,12884.59,10191.4,0,restaurant meal
tx0717,2025-10-02T13:25:00Z,acct_1215,user_1127,merc_9082,9084.91,USD,grocery,US,web,dev_a1,ip_5270,4255.31,-4829.6,0,normal grocery
tx0718,2025-10-02T08:41:00Z,acct_1095,user_1130,merc_9126,76.72,USD,subscription,CA,mobile,dev_d2,ip_224,13665.57,13588.85,1,multiple quick purchases
tx0719,2025-10-01T10:49:00Z,acct_1271,user_1191,merc_9061,7426.13,USD,airfare,RU,mobile,dev_s7,ip_1430,17746.13,10320.0,0,normal grocery
tx0720,2025-10-03T09:13:00Z,acct_1098,user_1099,merc_9181,7610.12,USD,digital_goods,DE,app,dev_r10,ip_5619,6043.5,-1566.62,0,travel expense
tx0721,2025-10-02T13:47:00Z,acct_1079,user_1023,merc_9033,19484.9,USD,clothing,US,atm,dev_w5,ip_9181,19503.02,18.12,1,near-zero balance after transaction
tx0722,2025-10-02T11:09:00Z,acct_1035,user_1248,merc_9108,15073.59,USD,wire,IR,app,dev_t5,ip_2113,5807.33,-9266.26,2,wire to high-risk country
tx0723,2025-10-01T20:34:00Z,acct_1254,user_1273,merc_9132,6072.58,USD,crypto_exchange,US,web,dev_y9,ip_6294,11258.72,5186.14,0,monthly subscription
tx0724,2025-10-01T19:41:00Z,acct_1002,user_1082,merc_9147,59.69,USD,clothing,US,app,dev_o9,ip_8603,5191.52,5131.83,1,multiple quick purchases
tx0725,2025-10-03T16:13:00Z,acct_1115,user_1024,merc_9137,7906.42,USD,grocery,US,mobile,dev_u3,ip_4551,18546.41,10639.99,0,monthly subscription
tx0726,2025-10-03T01:45:00Z,acct_1108,user_1274,merc_9030,2.63,USD,consulting,US,mobile,dev_l6,ip_1364,18929.63,18927.0,1,repeated small micro-charges
tx0727,2025-10-01T15:16:00Z,acct_1151,user_1167,merc_9015,6573.52,USD,restaurant,RU,app,dev_h5,ip_2896,5134.62,-1438.9,0,travel expense
tx0728,2025-10-01T18:38:00Z,acct_1196,user_1132,merc_9161,8582.36,USD,crypto_exchange,RU,web,dev_h6,ip_4404,4094.29,-4488.07,0,book purchase
tx0729,2025-10-02T22:54:00Z,acct_1229,user_1119,merc_9187,8623.66,USD,wire,GB,mobile,dev_p2,ip_8126,3646.64,-4977.02,0,monthly subscription
tx0730,2025-10-02T00:45:00Z,acct_1252,user_1093,merc_9166,1436.08,USD,subscription,FR,app,dev_f3,ip_6459,13753.59,12317.51,0,book purchase
tx0731,2025-10-01T17:02:00Z,acct_1233,user_1207,merc_9026,136.51,USD,grocery,NG,web,dev_t2,ip_6192,7692.13,7555.62,0,normal grocery
tx0732,2025-10-01T17:31:00Z,acct_1128,user_1043,merc_9069,7074.85,USD,grocery,US,app,dev_z2,ip_8887,14727.91,7653.06,0,monthly subscription
tx0733,2025-10-01T09:27:00Z,acct_1246,user_1289,merc_9114,6275.23,USD,restaurant,US,mobile,dev_p3,ip_3995,1136.39,-5138.84,0,normal grocery
tx0734,2025-10-02T08:08:00Z,acct_1023,user_1053,merc_9140,4271.93,USD,clothing,FR,app,dev_n3,ip_20,18245.1,13973.17,0,monthly subscription
tx0735,2025-10-01T13:48:00Z,acct_1147,user_1116,merc_9176,3248.67,USD,crypto_exchange,RU,app,dev_f2,ip_3679,2052.69,-1195.98,2,wire to high-risk country
tx0736,2025-10-02T07:47:00Z,acct_1023,user_1078,merc_9046,6247.96,USD,consulting,GB,mobile,dev_f7,ip_2462,17864.49,11616.53,0,restaurant meal
tx0737,2025-10-02T10:40:00Z,acct_1054,user_1139,merc_9128,11405.12,USD,subscription,RU,mobile,dev_z2,ip_36,17237.05,5831.93,2,large transfer to new payee
tx0738,2025-10-02T17:45:00Z,acct_1229,user_1245,merc_9018,3850.79,USD,subscription,US,atm,dev_e2,ip_5293,19895.54,16044.75,0,restaurant meal
tx0739,2025-10-02T20:37:00Z,acct_1218,user_1247,merc_9178,5338.17,USD,wire,GB,mobile,dev_z4,ip_6279,8384.82,3046.65,0,travel expense
tx0740,2025-10-02T08:45:00Z,acct_1118,user_1197,merc_9022,9939.06,USD,clothing,IR,atm,dev_s4,ip_1430,4719.16,-5219.9,0,normal grocery
tx0741,2025-10-03T16:31:00Z,acct_1286,user_1243,merc_9035,31.82,USD,restaurant,US,app,dev_l3,ip_4829,9218.56,9186.74,1,multiple quick purchases
tx0742,2025-10-03T00:33:00Z,acct_1115,user_1029,merc_9192,2.91,USD,wire,US,app,dev_m1,ip_6959,7446.25,7443.34,1,repeated small micro-charges
tx0743,2025-10-01T17:34:00Z,acct_1081,user_1016,merc_9038,2.88,USD,digital_goods,CA,web,dev_h2,ip_205,11392.28,11389.4,1,repeated small micro-charges
tx0744,2025-10-03T11:17:00Z,acct_1271,user_1154,merc_9121,6424.9,USD,crypto_exchange,GB,mobile,dev_z1,ip_4699,2243.11,-4181.79,0,travel expense
tx0745,2025-10-03T08:26:00Z,acct_1089,user_1258,merc_9042,5721.08,USD,books,US,atm,dev_v8,ip_9080,14233.91,8512.83,0,restaurant meal
tx0746,2025-10-03T01:19:00Z,acct_1117,user_1217,merc_9041,3923.52,USD,clothing,FR,app,dev_m3,ip_3472,8020.04,4096.52,0,travel expense
tx0747,2025-10-02T08:46:00Z,acct_1040,user_1240,merc_9123,1084.9,USD,books,CA,atm,dev_f1,ip_6087,12940.01,11855.11,0,normal grocery
tx0748,2025-10-01T10:13:00Z,acct_1172,user_1015,merc_9062,11932.07,USD,clothing,FR,web,dev_d2,ip_3472,11950.27,18.2,1,near-zero balance after transaction
tx0749,2025-10-03T11:19:00Z,acct_1124,user_1138,merc_9022,3086.74,USD,consulting,IR,app,dev_z8,ip_749,980.02,-2106.72,0,restaurant meal
tx0750,2025-10-01T14:54:00Z,acct_1145,user_1204,merc_9129,4073.46,USD,books,US,mobile,dev_x6,ip_2123,14059.08,9985.62,0,travel expense
tx0751,2025-10-03T09:03:00Z,acct_1258,user_1077,merc_9007,788.45,USD,crypto_exchange,IR,atm,dev_s1,ip_4754,3241.24,2452.79,0,normal grocery
tx0752,2025-10-02T08:36:00Z,acct_1119,user_1111,merc_9175,11780.41,USD,wire,RU,web,dev_q9,ip_9974,13034.87,1254.46,2,large transfer to new payee
tx0753,2025-10-01T14:39:00Z,acct_1221,user_1021,merc_9183,6278.27,USD,airfare,RU,atm,dev_g10,ip_9944,1518.47,-4759.8,0,book purchase
tx0754,2025-10-02T08:49:00Z,acct_1008,user_1074,merc_9197,682.55,USD,crypto_exchange,FR,app,dev_d8,ip_5140,3410.96,2728.41,0,travel expense
tx0755,2025-10-02T17:20:00Z,acct_1181,user_1046,merc_9019,1240.54,USD,subscription,US,atm,dev_p5,ip_7243,13012.84,11772.3,0,travel expense
tx0756,2025-10-02T12:13:00Z,acct_1021,user_1187,merc_9074,17.51,USD,consulting,GB,atm,dev_v3,ip_7223,7347.31,7329.8,1,multiple quick purchases
tx0757,2025-10-02T03:51:00Z,acct_1260,user_1231,merc_9068,1546.47,USD,consulting,RU,app,dev_u1,ip_4012,14000.91,12454.44,0,normal grocery
tx0758,2025-10-01T15:27:00Z,acct_1193,user_1082,merc_9146,5351.62,USD,airfare,GB,app,dev_m8,ip_1532,6991.78,1640.16,0,book purchase
tx0759,2025-10-03T07:57:00Z,acct_1044,user_1093,merc_9188,6044.09,USD,books,US,atm,dev_g7,ip_5386,1308.14,-4735.95,0,monthly subscription
tx0760,2025-10-03T12:52:00Z,acct_1244,user_1059,merc_9072,314.2,USD,clothing,DE,app,dev_e8,ip_2385,12811.52,12497.32,0,travel expense
tx0761,2025-10-01T13:43:00Z,acct_1195,user_1032,merc_9093,2699.21,USD,airfare,GB,atm,dev_b4,ip_376,19053.85,16354.64,0,monthly subscription
tx0762,2025-10-01T14:19:00Z,acct_1073,user_1036,merc_9071,2595.21,USD,subscription,GB,app,dev_w8,ip_6877,10505.06,7909.85,0,normal grocery
tx0763,2025-10-02T08:13:00Z,acct_1220,user_1176,merc_9193,1607.73,USD,airfare,FR,web,dev_l7,ip_7891,9520.48,7912.75,0,book purchase
tx0764,2025-10-03T21:13:00Z,acct_1293,user_1200,merc_9003,1269.55,USD,digital_goods,RU,web,dev_x10,ip_2370,6488.18,5218.63,2,wire to high-risk country
tx0765,2025-10-02T23:30:00Z,acct_1235,user_1076,merc_9128,13139.41,USD,books,KP,app,dev_i9,ip_61,19765.01,6625.6,2,wire to high-risk country
tx0766,2025-10-01T08:59:00Z,acct_1050,user_1019,merc_9056,9523.82,USD,clothing,US,atm,dev_y3,ip_9846,7563.58,-1960.24,0,travel expense
tx0767,2025-10-02T19:43:00Z,acct_1190,user_1187,merc_9005,8282.03,USD,clothing,FR,mobile,dev_d8,ip_7472,8292.79,10.76,0,book purchase
tx0768,2025-10-03T03:18:00Z,acct_1172,user_1059,merc_9046,2850.99,USD,restaurant,DE,atm,dev_f9,ip_9747,3269.89,418.9,0,book purchase
tx0769,2025-10-02T18:22:00Z,acct_1146,user_1051,merc_9023,3.53,USD,grocery,US,app,dev_t7,ip_1699,9938.17,9934.64,1,repeated small micro-charges
tx0770,2025-10-02T07:57:00Z,acct_1298,user_1017,merc_9171,4696.27,USD,airfare,FR,atm,dev_h8,ip_9038,7633.98,2937.71,0,normal grocery
tx0771,2025-10-01T08:18:00Z,acct_1238,user_1212,merc_9166,70.6,USD,restaurant,GB,app,dev_z4,ip_8316,5686.42,5615.82,1,multiple quick purchases
tx0772,2025-10-02T10:44:00Z,acct_1213,user_1017,merc_9004,16114.79,USD,restaurant,US,web,dev_q10,ip_5202,6715.1,-9399.69,2,large transfer to new payee
tx0773,2025-10-01T14:48:00Z,acct_1099,user_1202,merc_9014,1585.28,USD,wire,IR,atm,dev_u7,ip_2847,8074.32,6489.04,0,monthly subscription
tx0774,2025-10-01T18:27:00Z,acct_1065,user_1259,merc_9031,4374.77,USD,subscription,RU,atm,dev_r3,ip_5283,4091.18,-283.59,0,travel expense
tx0775,2025-10-02T04:17:00Z,acct_1015,user_1279,merc_9021,12677.67,USD,grocery,IR,atm,dev_x3,ip_7434,12696.57,18.9,1,near-zero balance after transaction
tx0776,2025-10-01T15:35:00Z,acct_1100,user_1275,merc_9063,5793.97,USD,grocery,GB,mobile,dev_i2,ip_2356,12556.21,6762.24,0,normal grocery
tx0777,2025-10-01T14:53:00Z,acct_1236,user_1063,merc_9028,8383.32,USD,subscription,US,mobile,dev_f2,ip_1268,9895.02,1511.7,0,book purchase
tx0778,2025-10-01T20:17:00Z,acct_1252,user_1012,merc_9106,4509.33,USD,digital_goods,US,atm,dev_g7,ip_6149,17796.48,13287.15,0,monthly subscription
tx0779,2025-10-03T10:38:00Z,acct_1153,user_1006,merc_9046,51.14,USD,digital_goods,RU,app,dev_k6,ip_7929,19898.42,19847.28,0,travel expense
tx0780,2025-10-01T10:01:00Z,acct_1131,user_1063,merc_9050,3649.54,USD,clothing,IR,app,dev_a9,ip_8385,15224.0,11574.46,0,monthly subscription
tx0781,2025-10-02T15:54:00Z,acct_1168,user_1071,merc_9057,5515.42,USD,subscription,US,web,dev_i8,ip_3265,19065.52,13550.1,0,restaurant meal
tx0782,2025-10-02T05:17:00Z,acct_1254,user_1224,merc_9132,7931.74,USD,subscription,GB,web,dev_f4,ip_4606,19238.19,11306.45,0,travel expense
tx0783,2025-10-01T21:39:00Z,acct_1085,user_1106,merc_9185,6073.35,USD,crypto_exchange,DE,atm,dev_n10,ip_4452,16321.53,10248.18,0,book purchase
tx0784,2025-10-02T08:03:00Z,acct_1291,user_1181,merc_9096,6039.22,USD,crypto_exchange,RU,app,dev_f1,ip_8379,5076.21,-963.01,0,travel expense
tx0785,2025-10-03T13:13:00Z,acct_1204,user_1016,merc_9030,3717.23,USD,books,US,mobile,dev_z3,ip_5862,4921.46,1204.23,0,monthly subscription
tx0786,2025-10-01T22:30:00Z,acct_1161,user_1063,merc_9003,35.53,USD,restaurant,CA,app,dev_g8,ip_9298,15908.88,15873.35,1,multiple quick purchases
tx0787,2025-10-03T15:32:00Z,acct_1270,user_1112,merc_9027,7562.26,USD,consulting,NG,mobile,dev_z2,ip_9404,17855.43,10293.17,0,restaurant meal
tx0788,2025-10-02T10:09:00Z,acct_1164,user_1102,merc_9051,6014.71,USD,crypto_exchange,US,atm,dev_b5,ip_6902,2402.8,-3611.91,0,travel expense
tx0789,2025-10-01T09:07:00Z,acct_1122,user_1296,merc_9006,7410.41,USD,consulting,NG,app,dev_a8,ip_4660,2638.54,-4771.87,2,wire to high-risk country
tx0790,2025-10-03T07:33:00Z,acct_1036,user_1241,merc_9025,2.57,USD,subscription,GB,mobile,dev_k6,ip_6560,1613.75,1611.18,1,repeated small micro-charges
tx0791,2025-10-03T18:49:00Z,acct_1233,user_1253,merc_9165,1052.25,USD,consulting,US,mobile,dev_d1,ip_3671,975.73,-76.52,0,restaurant meal
tx0792,2025-10-02T06:29:00Z,acct_1224,user_1116,merc_9044,16.75,USD,restaurant,US,web,dev_r1,ip_861,5208.56,5191.81,1,multiple quick purchases
tx0793,2025-10-03T03:29:00Z,acct_1195,user_1139,merc_9179,5841.72,USD,consulting,US,web,dev_o2,ip_2070,6400.27,558.55,0,book purchase
tx0794,2025-10-03T08:34:00Z,acct_1229,user_1063,merc_9134,78.96,USD,consulting,NG,web,dev_p8,ip_4597,6451.79,6372.83,1,multiple quick purchases
tx0795,2025-10-01T20:50:00Z,acct_1043,user_1181,merc_9143,4682.04,USD,digital_goods,US,web,dev_c8,ip_988,4265.26,-416.78,0,book purchase
tx0796,2025-10-02T10:20:00Z,acct_1250,user_1054,merc_9088,1301.48,USD,subscription,US,mobile,dev_w8,ip_2524,16959.18,15657.7,0,restaurant meal
tx0797,2025-10-03T19:49:00Z,acct_1232,user_1263,merc_9052,7945.79,USD,digital_goods,GB,web,dev_i7,ip_2691,13731.59,5785.8,2,large transfer to new payee
tx0798,2025-10-01T13:45:00Z,acct_1055,user_1057,merc_9062,2656.52,USD,wire,US,atm,dev_i1,ip_7803,13244.47,10587.95,0,travel expense
tx0799,2025-10-03T09:59:00Z,acct_1182,user_1221,merc_9055,979.03,USD,clothing,US,atm,dev_n9,ip_5468,1082.08,103.05,0,book purchase
tx0800,2025-10-03T04:08:00Z,acct_1217,user_1100,merc_9076,1092.74,USD,wire,US,atm,dev_t5,ip_8677,12156.81,11064.07,0,normal grocery
tx0801,2025-10-03T07:46:00Z,acct_1128,user_1057,merc_9057,2265.42,USD,grocery,US,app,dev_s5,ip_3912,1335.63,-929.79,0,travel expense
tx0802,2025-10-02T03:40:00Z,acct_1208,user_1201,merc_9101,2880.64,USD,subscription,US,web,dev_p4,ip_2803,15718.84,12838.2,0,travel expense
tx0803,2025-10-01T17:41:00Z,acct_1002,user_1049,merc_9048,1874.26,USD,subscription,NG,atm,dev_w4,ip_2790,6315.95,4441.69,0,book purchase
tx0804,2025-10-02T17:21:00Z,acct_1007,user_1243,merc_9110,62.48,USD,wire,CA,app,dev_i2,ip_2798,13590.47,13527.99,1,multiple quick purchases
tx0805,2025-10-01T14:50:00Z,acct_1127,user_1242,merc_9029,1466.68,USD,consulting,US,app,dev_v5,ip_3741,10514.88,9048.2,0,normal grocery
tx0806,2025-10-03T20:52:00Z,acct_1156,user_1172,merc_9116,3526.91,USD,clothing,DE,mobile,dev_i8,ip_4154,7298.5,3771.59,0,restaurant meal
tx0807,2025-10-02T08:33:00Z,acct_1266,user_1248,merc_9029,5776.26,USD,wire,FR,app,dev_n4,ip_2321,7156.74,1380.48,0,book purchase
tx0808,2025-10-02T06:37:00Z,acct_1106,user_1046,merc_9050,19728.54,USD,subscription,GB,app,dev_u9,ip_7361,19746.89,18.35,1,near-zero balance after transaction
tx0809,2025-10-04T02:06:00Z,acct_1201,user_1214,merc_9071,7953.53,USD,grocery,FR,web,dev_s9,ip_5625,16686.75,8733.22,0,travel expense
