step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
481,DEBIT,36033.55,C1939042955,88592.19,52558.64,M5315720088,0.00,0.00,0
384,DEBIT,46811.61,C1558631501,92831.94,46020.33,M6053489772,0.00,0.00,0
383,PAYMENT,3494.15,C1459442845,99977.53,96483.38,M6846530109,0.00,0.00,0
40,PAYMENT,459.13,C9274189261,60055.13,59596.00,M3119908041,0.00,0.00,0
447,CASH_OUT,19683.93,C3821211202,142049.40,122365.47,C1870644102,273640.77,273640.77,0
501,PAYMENT,21135.98,C1664847319,186042.21,164906.23,M8964269909,0.00,0.00,0
253,PAYMENT,9077.44,C5381866906,36956.36,27878.92,M9640701016,0.00,0.00,0
693,TRANSFER,66310.75,C7371573279,145984.72,79673.97,C9730449971,9783.76,76094.51,0
698,PAYMENT,2.58,C2158638062,132518.77,132516.19,M7570511906,0.00,0.00,0
95,DEBIT,11790.00,C7568980185,34300.66,22510.66,M8102481401,0.00,0.00,0
194,PAYMENT,11116.54,C8991977937,101882.98,90766.44,M6790024996,0.00,0.00,0
513,TRANSFER,14990.04,C7525240100,162783.14,147793.10,C7103588071,187617.92,202607.96,0
422,DEBIT,384.44,C1725783958,68723.13,68338.69,M7512767226,0.00,0.00,0
587,PAYMENT,13227.30,C4361393222,138759.05,125531.75,M5067400473,0.00,0.00,0
408,PAYMENT,1.02,C7760554363,47240.95,47239.93,M7717262223,0.00,0.00,0
72,PAYMENT,12625.27,C2076341629,76919.01,64293.74,M5585110649,0.00,0.00,0
175,PAYMENT,5123.10,C3799264931,123244.20,118121.10,M8325043570,0.00,0.00,0
515,PAYMENT,616.16,C4731897202,18155.86,17539.70,M5919148165,0.00,0.00,0
61,CASH_OUT,150275.77,C9229469952,176026.38,25750.61,C1417436465,109468.32,109468.32,0
452,TRANSFER,3855.71,C1563524533,97469.65,93613.94,C2180484299,80394.78,84250.49,0
301,PAYMENT,11.89,C7540301973,53163.13,53151.24,M6498703287,0.00,0.00,0
241,TRANSFER,427.22,C1546696950,158580.84,158153.62,C5710360983,125832.85,126260.07,0
8,CASH_OUT,6528.68,C3710566582,37106.86,30578.18,C3476426797,116431.14,116431.14,0
8,TRANSFER,10844.70,C3655790301,28855.58,18010.88,C4325878813,83431.35,94276.05,0
498,PAYMENT,2819.33,C6443749394,100053.96,97234.63,M7960713821,0.00,0.00,0
352,CASH_OUT,81536.72,C6714723660,87226.58,5689.86,C7561728644,194736.38,194736.38,0
388,CASH_IN,93400.75,C2633177480,62911.84,156312.59,C4847761430,155106.64,155106.64,0
4,TRANSFER,153995.31,C7596745715,168175.38,14180.07,C7910817577,56722.29,210717.60,0
143,PAYMENT,22387.28,C1818112342,190831.07,168443.79,M4306983924,0.00,0.00,0
255,TRANSFER,38919.39,C2075413763,189064.45,150145.06,C5455441991,171934.46,210853.85,0
424,PAYMENT,4.05,C5785481124,33216.04,33211.99,M9043367776,0.00,0.00,0
369,CASH_IN,63782.43,C1276905285,29589.19,93371.62,C5588254555,33207.98,33207.98,0
240,PAYMENT,2457.48,C1494287462,75106.48,72649.00,M8102481401,0.00,0.00,0
488,CASH_OUT,101373.61,C3806215682,160408.85,59035.24,C7049001493,144716.11,144716.11,0
301,CASH_OUT,149552.94,C5455441991,210853.85,61300.91,C4915196257,114268.91,114268.91,0
517,PAYMENT,16696.54,C4482141802,196591.29,179894.75,M5694439775,0.00,0.00,0
562,PAYMENT,2214.16,C3426709025,3942.40,1728.24,M8063693463,0.00,0.00,0
554,PAYMENT,178.34,C1756345332,66528.05,66349.71,M7512767226,0.00,0.00,0
30,DEBIT,27839.75,C2009317340,161665.31,133825.56,M6894024976,0.00,0.00,0
226,TRANSFER,12626.76,C6121801720,18061.26,5434.50,C2653032484,172673.70,185300.46,0
548,PAYMENT,18493.42,C3866755218,62314.69,43821.27,M3636366799,0.00,0.00,0
590,TRANSFER,8723.94,C3313993297,11819.74,3095.80,C5626388820,55329.91,64053.85,0
391,CASH_OUT,32360.70,C3291226621,189742.18,157381.48,C5315211627,80888.72,80888.72,0
239,PAYMENT,123.48,C2145921803,119152.57,119029.09,M7351460539,0.00,0.00,0
607,CASH_OUT,22142.65,C7533932947,146315.71,124173.06,C8132531532,24149.10,24149.10,0
321,TRANSFER,440.05,C1958682846,165650.41,165210.36,C5476654128,63100.57,63540.62,0
549,PAYMENT,14119.56,C9903351330,128448.58,114329.02,M4158643786,0.00,0.00,0
696,PAYMENT,182.49,C4509456565,141867.43,141684.94,M9752092528,0.00,0.00,0
10,PAYMENT,16911.87,C8826851692,33347.45,16435.58,M9631695368,0.00,0.00,0
512,PAYMENT,13162.48,C7127904756,121768.92,108606.44,M2655546199,0.00,0.00,0
720,PAYMENT,1443.32,C4203205881,179979.44,178536.12,M1240140248,0.00,0.00,0
588,CASH_OUT,19109.42,C8317619798,39602.43,20493.01,C8115628227,125092.15,125092.15,0
342,CASH_OUT,4773.09,C6613888489,12942.08,8168.99,C1051354601,38890.01,38890.01,0
54,CASH_OUT,41120.01,C2174793230,96906.57,55786.56,C6306523372,154630.20,154630.20,0
676,PAYMENT,3191.42,C2351531223,18280.31,15088.89,M6101516825,0.00,0.00,0
433,CASH_IN,19013.16,C1939777262,5368.00,24381.16,C3918046336,13921.53,13921.53,0
541,PAYMENT,11446.91,C3716924538,140666.33,129219.42,M3072183247,0.00,0.00,0
562,PAYMENT,18210.69,C8719734235,228347.53,210136.84,M8626371177,0.00,0.00,0
56,CASH_OUT,3732.66,C3965676060,16475.54,12742.88,C3482206102,53957.88,53957.88,0
141,PAYMENT,805.90,C6362597344,92181.88,91375.98,M2655546199,0.00,0.00,0
201,PAYMENT,165.57,C6186758088,89194.54,89028.97,M2418407139,0.00,0.00,0
152,CASH_IN,2972.91,C9306142066,91574.82,94547.73,C8109891300,31772.25,31772.25,0
58,CASH_IN,230.05,C2250949136,177222.44,177452.49,C6844582171,35197.04,35197.04,0
528,TRANSFER,29246.67,C5067245523,58145.00,28898.33,C4658080160,139751.05,168997.72,0
35,PAYMENT,9783.15,C8137972345,66102.97,56319.82,M7050091525,0.00,0.00,0
385,CASH_IN,744.51,C4693510920,136045.35,136789.86,C8106401208,10962.34,10962.34,0
475,TRANSFER,27847.94,C9776185998,58566.54,30718.60,C8796293088,115893.41,143741.35,0
123,PAYMENT,328.81,C4507822591,513.66,184.85,M4641902461,0.00,0.00,0
587,TRANSFER,63322.79,C9462806178,67987.99,4665.20,C6425814872,163768.95,227091.74,0
394,TRANSFER,58390.53,C9354711271,113629.92,55239.39,C7098134112,64784.77,123175.30,0
102,CASH_OUT,51037.41,C2068687175,135621.49,84584.08,C1264739091,95903.65,95903.65,0
416,PAYMENT,14615.28,C8796286443,184963.16,170347.88,M4665677395,0.00,0.00,0
543,TRANSFER,95242.91,C3117951204,127965.14,32722.23,C8901585274,35323.66,130566.57,0
668,CASH_OUT,25142.57,C3035761595,74941.00,49798.43,C8106401208,10962.34,10962.34,0
614,PAYMENT,249.92,C3214080278,146762.91,146512.99,M2155671697,0.00,0.00,0
132,TRANSFER,10046.92,C2145921803,119029.09,108982.17,C8663837890,91236.92,101283.84,0
36,PAYMENT,23182.71,C7098134112,123175.30,99992.59,M6200141898,0.00,0.00,0
176,DEBIT,3553.52,C3746317213,38438.46,34884.94,M3223687972,0.00,0.00,0
532,PAYMENT,330.92,C1065857791,80122.96,79792.04,M6275155878,0.00,0.00,0
503,TRANSFER,51183.42,C6466597005,88729.53,37546.11,C7209571615,23213.02,74396.44,0
215,TRANSFER,140.37,C8168204967,131657.88,131517.51,C8925520026,50016.46,50156.83,0
146,CASH_OUT,65520.30,C1233079614,176912.97,111392.67,C3792347639,197530.38,197530.38,0
222,PAYMENT,83.20,C6822870815,42779.74,42696.54,M5380159400,0.00,0.00,0
262,TRANSFER,35555.32,C6128695961,185269.99,149714.67,C3412365931,39133.32,74688.64,0
261,DEBIT,1511.21,C2591589823,22255.60,20744.39,M4665677395,0.00,0.00,0
645,CASH_IN,4004.76,C5569295400,34347.43,38352.19,C4946081594,140660.90,140660.90,0
382,TRANSFER,3750.17,C7579604766,66530.95,62780.78,C1045302356,35177.52,38927.69,0
158,CASH_OUT,30912.83,C6720572969,80163.29,49250.46,C3694860228,25165.49,25165.49,0
277,PAYMENT,64.14,C1993998848,154950.39,154886.25,M2711123163,0.00,0.00,0
656,DEBIT,729.94,C4632522232,36649.50,35919.56,M7764117705,0.00,0.00,0
232,PAYMENT,2952.22,C9611537583,187394.46,184442.24,M9752092528,0.00,0.00,0
108,PAYMENT,7797.43,C9451577335,187982.21,180184.78,M9916475897,0.00,0.00,0
502,PAYMENT,6752.43,C9337145038,118617.05,111864.62,M8548290298,0.00,0.00,0
623,PAYMENT,580.54,C3250402001,119038.37,118457.83,M2635881694,0.00,0.00,0
695,TRANSFER,24455.71,C6982610835,43855.23,19399.52,C8168394616,170870.29,195326.00,0
131,TRANSFER,1.00,C8418332121,0.00,0.00,C4256292393,170416.59,170417.59,0
582,PAYMENT,11677.81,C7596745715,14180.07,2502.26,M2115406331,0.00,0.00,0
256,PAYMENT,4086.62,C3965676060,12742.88,8656.26,M6651754819,0.00,0.00,0
363,TRANSFER,24386.63,C7534583219,26909.16,2522.53,C5072538783,144846.89,169233.52,0
235,CASH_OUT,27606.51,C3667740351,171916.80,144310.29,C1195066088,23553.40,23553.40,0
321,TRANSFER,8663.41,C2188332531,31635.29,22971.88,C3205292512,4509.73,13173.14,0
96,PAYMENT,6823.12,C6496596008,84766.44,77943.32,M5794335854,0.00,0.00,0
505,PAYMENT,10599.99,C6673381261,120319.95,109719.96,M5815678365,0.00,0.00,0
140,TRANSFER,49977.78,C7420493866,189073.06,139095.28,C5694190173,69775.36,119753.14,0
128,TRANSFER,104942.50,C4015479599,199245.54,94303.04,C4914929023,22063.23,127005.73,0
436,CASH_OUT,67774.25,C2893321208,76121.40,8347.15,C8229344434,128748.96,128748.96,0
541,PAYMENT,10513.70,C7581349462,159644.64,149130.94,M5869990861,0.00,0.00,0
537,PAYMENT,5774.71,C9481076448,44758.89,38984.18,M1732578761,0.00,0.00,0
53,PAYMENT,2299.38,C3713284816,92248.34,89948.96,M7351460539,0.00,0.00,0
696,TRANSFER,1812.66,C8252045593,109596.12,107783.46,C1378134712,153599.91,155412.57,0
307,PAYMENT,3215.37,C4163119785,198078.34,194862.97,M8728631945,0.00,0.00,0
313,CASH_IN,117061.01,C5439176290,35688.43,152749.44,C9033653743,117876.11,117876.11,0
475,CASH_OUT,3.49,C8380507338,22629.25,22625.76,C2610237679,35796.60,35796.60,0
472,PAYMENT,2276.14,C7635473142,6702.06,4425.92,M3322580659,0.00,0.00,0
364,TRANSFER,140664.58,C6645808194,122396.32,0.00,M7514017540,0.00,0.00,1
500,TRANSFER,79180.02,C5151086814,89251.65,10071.63,C4747699292,165524.20,165524.20,1
187,PAYMENT,455.86,C8419590655,92987.27,92531.41,M7750131975,0.00,0.00,0
363,PAYMENT,198.13,C6566372886,98938.23,98740.10,M8325043570,0.00,0.00,0
292,PAYMENT,19876.35,C5884391502,179285.77,159409.42,M8144352013,0.00,0.00,0
165,DEBIT,461.78,C8001729836,116865.24,116403.46,M6558769264,0.00,0.00,0
501,CASH_OUT,16860.36,C6317889312,91608.15,74747.79,C5419627962,135322.87,135322.87,0
410,DEBIT,576.44,C9741628563,21034.38,20457.94,M2635881694,0.00,0.00,0
111,PAYMENT,2.97,C2617999521,88223.12,88220.15,M6865994703,0.00,0.00,0
701,TRANSFER,48329.31,C3088517710,64176.07,15846.76,C6443749394,97234.63,145563.94,0
445,PAYMENT,1161.76,C4696689457,112628.94,111467.18,M6820149016,0.00,0.00,0
157,PAYMENT,18132.65,C4014119648,96732.60,78599.95,M8874242713,0.00,0.00,0
718,CASH_OUT,68307.94,C5243939720,84595.61,16287.67,C6674372082,79748.96,79748.96,0
718,TRANSFER,62928.06,C9935429720,189720.31,126792.25,C7389111087,80047.11,142975.17,0
650,PAYMENT,1448.08,C3109688769,63319.54,61871.46,M4892544235,0.00,0.00,0
197,PAYMENT,128.98,C9715314442,77466.06,77337.08,M4160161496,0.00,0.00,0
53,TRANSFER,25871.86,C3185386258,70624.18,44752.32,C8235717104,97854.58,123726.44,0
437,TRANSFER,1244.31,C3313993297,3095.80,1851.49,C4965395580,174698.56,175942.87,0
288,CASH_OUT,10095.45,C1754368373,30017.95,19922.50,C6795522649,62899.88,62899.88,0
1,CASH_OUT,38355.64,C4524233168,64979.13,26623.49,C4572433066,70770.67,70770.67,0
622,PAYMENT,2700.27,C6673381261,109719.96,107019.69,M7717262223,0.00,0.00,0
312,TRANSFER,112690.27,C1290050198,139416.42,26726.15,C7664258343,7655.03,120345.30,0
134,CASH_OUT,115392.84,C2237386857,151148.59,35755.75,C1261903104,173794.03,173794.03,0
542,PAYMENT,7666.95,C5140460939,138923.89,131256.94,M5985331805,0.00,0.00,0
90,PAYMENT,23.23,C7660157097,161134.56,161111.33,M1692044390,0.00,0.00,0
671,PAYMENT,84.47,C3147818256,93773.76,93689.29,M9921025990,0.00,0.00,0
560,PAYMENT,6277.56,C3774110439,60273.43,53995.87,M3831598303,0.00,0.00,0
158,PAYMENT,8626.96,C2602884797,11210.89,2583.93,M6790024996,0.00,0.00,0
574,DEBIT,40714.98,C7581349462,149130.94,108415.96,M1185303518,0.00,0.00,0
70,TRANSFER,119366.10,C5072538783,169233.52,49867.42,C9863781331,179200.33,298566.43,0
171,TRANSFER,223.59,C5510938155,86744.08,86520.49,C7873709012,195851.53,196075.12,0
580,CASH_IN,95519.62,C5083595988,175927.62,271447.24,C6496933442,88844.07,88844.07,0
507,CASH_OUT,3824.74,C3201397080,193361.03,189536.29,C8377088167,33361.86,33361.86,0
522,CASH_OUT,11358.98,C2916728422,136303.36,124944.38,C3149484176,144280.62,144280.62,0
189,TRANSFER,123463.59,C2349406919,106039.80,0.00,C8761469117,157869.65,157869.65,1
516,TRANSFER,7175.92,C2173242669,134494.59,127318.67,C4668931881,142698.76,149874.68,0
275,PAYMENT,1065.78,C8664882079,77498.17,76432.39,M2773408660,0.00,0.00,0
41,DEBIT,2816.13,C9202102595,104929.24,102113.11,M1732578761,0.00,0.00,0
53,PAYMENT,6304.43,C8831899893,19737.14,13432.71,M5985331805,0.00,0.00,0
2,TRANSFER,16823.18,C8880184233,168294.59,151471.41,C9508499533,77885.81,94708.99,0
563,PAYMENT,2104.74,C1234359689,113609.88,111505.14,M9398575277,0.00,0.00,0
59,PAYMENT,12528.28,C2610237679,35796.60,23268.32,M9933702652,0.00,0.00,0
287,CASH_IN,143080.81,C6837975356,91927.87,235008.68,C8086684009,176169.45,176169.45,0
598,CASH_OUT,58093.08,C7431813987,68142.83,10049.75,C7573442717,170504.20,170504.20,0
650,PAYMENT,2099.44,C7460728316,15616.38,13516.94,M9933702652,0.00,0.00,0
209,CASH_OUT,3340.67,C4630196130,27385.41,24044.74,C8211516617,163406.72,163406.72,0
238,PAYMENT,137.67,C6447717367,28269.48,28131.81,M4601406440,0.00,0.00,0
186,CASH_OUT,57994.46,C4178659381,171773.40,113778.94,C9935429720,126792.25,126792.25,0
185,PAYMENT,16048.03,C7374584386,91597.25,75549.22,M4390543744,0.00,0.00,0
704,PAYMENT,1136.21,C9623534576,18593.34,17457.13,M8646369354,0.00,0.00,0
661,PAYMENT,12388.65,C9451577335,180184.78,167796.13,M3580582653,0.00,0.00,0
13,PAYMENT,16442.02,C6649827836,17895.98,1453.96,M4093474499,0.00,0.00,0
660,PAYMENT,1376.92,C4201225242,169056.01,167679.09,M4588312351,0.00,0.00,0
643,CASH_OUT,119623.76,C5710360983,126260.07,6636.31,C8706093841,47615.37,47615.37,0
556,PAYMENT,744.39,C8923555411,52081.44,51337.05,M7514017540,0.00,0.00,0
492,DEBIT,3732.33,C3772636814,189758.32,186025.99,M8740820392,0.00,0.00,0
491,PAYMENT,8968.09,C1513003815,68558.50,59590.41,M6558769264,0.00,0.00,0
127,PAYMENT,167.78,C8709361138,38618.54,38450.76,M9631695368,0.00,0.00,0
426,DEBIT,7695.95,C7010379415,9952.30,2256.35,M3566125120,0.00,0.00,0
151,PAYMENT,10938.10,C9463197203,152688.44,141750.34,M6894024976,0.00,0.00,0
116,CASH_IN,136008.18,C1293864877,9859.09,145867.27,C4877520294,165141.05,165141.05,0
289,TRANSFER,39527.04,C6461974809,44417.13,4890.09,C4586139213,106696.99,146224.03,0
45,PAYMENT,8115.03,C1818112342,168443.79,160328.76,M7366396017,0.00,0.00,0
696,DEBIT,17764.47,C2331039957,69340.05,51575.58,M5694439775,0.00,0.00,0
294,PAYMENT,10080.13,C7229869819,41947.83,31867.70,M7192742877,0.00,0.00,0
272,CASH_OUT,1.28,C9986353481,67502.57,67501.29,C1110533960,37683.36,37683.36,0
153,PAYMENT,4246.69,C7371573279,79673.97,75427.28,M2635881694,0.00,0.00,0
490,PAYMENT,356.42,C9484167278,110410.01,110053.59,M7713758036,0.00,0.00,0
331,PAYMENT,2029.65,C7637761996,108905.38,106875.73,M7453081889,0.00,0.00,0
435,CASH_IN,55540.41,C1364994639,66858.93,122399.34,C2914590233,15243.24,15243.24,0
142,TRANSFER,29453.50,C6562457052,113098.32,83644.82,C4440904834,118194.04,147647.54,0
510,PAYMENT,3056.00,C8625774078,192185.10,189129.10,M4522855590,0.00,0.00,0
595,TRANSFER,126247.04,C7640122370,187263.40,61016.36,C5998623100,118671.45,244918.49,0
225,PAYMENT,24666.03,C9963334018,153629.13,128963.10,M4211837506,0.00,0.00,0
18,PAYMENT,51.48,C2503068227,56722.72,56671.24,M4093474499,0.00,0.00,0
358,CASH_OUT,2619.53,C2266622851,18901.73,16282.20,C7471636437,19570.46,19570.46,0
472,CASH_OUT,39974.97,C1691293717,104681.31,64706.34,C7705605962,30094.53,30094.53,0
230,PAYMENT,2932.17,C3655790301,18010.88,15078.71,M6282009986,0.00,0.00,0
27,PAYMENT,10114.19,C4645120421,167259.91,157145.72,M6284297249,0.00,0.00,0
76,TRANSFER,2941.28,C6246716604,129882.23,126940.95,C2867302554,137850.00,140791.28,0
145,PAYMENT,384.28,C2877279755,195170.65,194786.37,M6732306182,0.00,0.00,0
187,PAYMENT,4753.40,C6338036681,87211.53,82458.13,M6361225622,0.00,0.00,0
346,TRANSFER,1596.99,C8995970241,172731.53,171134.54,C4486522557,103941.16,105538.15,0
62,PAYMENT,5520.93,C1430073711,111162.77,105641.84,M7050091525,0.00,0.00,0
12,PAYMENT,6823.02,C5118430494,16785.91,9962.89,M4125758723,0.00,0.00,0
265,TRANSFER,30234.57,C6156843353,61248.56,31013.99,C8275679594,84492.44,114727.01,0
161,PAYMENT,13010.82,C2087974350,129890.28,116879.46,M9410569618,0.00,0.00,0
411,PAYMENT,8278.82,C3781569954,141027.28,132748.46,M4122901114,0.00,0.00,0
80,PAYMENT,16472.30,C7757700186,177605.89,161133.59,M3438830691,0.00,0.00,0
169,PAYMENT,1402.65,C1257324536,83171.09,81768.44,M3072183247,0.00,0.00,0
107,TRANSFER,77.99,C5714169271,20344.43,20266.44,C8208584394,821.97,899.96,0
289,PAYMENT,13531.98,C7475684019,97988.58,84456.60,M2839566253,0.00,0.00,0
317,PAYMENT,1086.73,C2267619081,125351.69,124264.96,M3313346852,0.00,0.00,0
88,TRANSFER,40487.15,C9909257076,163560.04,123072.89,C7002076563,166283.24,206770.39,0
50,DEBIT,26683.91,C2445662585,62421.87,35737.96,M5194066484,0.00,0.00,0
408,PAYMENT,23584.37,C8033062794,185105.92,161521.55,M5194066484,0.00,0.00,0
720,PAYMENT,162.23,C5704029171,50140.04,49977.81,M2115862756,0.00,0.00,0
154,CASH_OUT,32183.65,C4949801453,141121.56,108937.91,C7103588071,202607.96,202607.96,0
166,PAYMENT,22478.34,C6638034087,70552.75,48074.41,M3595066420,0.00,0.00,0
238,CASH_OUT,19493.01,C8852676046,60766.53,41273.52,C4070964768,185345.94,185345.94,0
514,CASH_OUT,170579.27,C9376277483,172076.53,1497.26,C2616884203,186578.74,186578.74,0
350,PAYMENT,3724.95,C1913706213,4115.48,390.53,M3960136787,0.00,0.00,0
41,CASH_OUT,6376.72,C2830154607,114837.66,108460.94,C7763765757,143674.94,143674.94,0
626,CASH_IN,148159.70,C6719736115,162304.21,310463.91,C3978287288,171394.75,171394.75,0
100,PAYMENT,6634.34,C9798613995,109324.01,102689.67,M7341757401,0.00,0.00,0
90,PAYMENT,453.63,C5515628633,157106.78,156653.15,M9631695368,0.00,0.00,0
287,PAYMENT,11792.58,C5972484792,149838.87,138046.29,M5325865521,0.00,0.00,0
472,PAYMENT,9700.77,C7706193636,46440.11,36739.34,M5990749811,0.00,0.00,0
144,CASH_IN,16186.45,C8532327465,149818.18,166004.63,C1965067727,73422.54,73422.54,0
294,CASH_OUT,2210.06,C9798548049,130307.36,128097.30,C7736142481,179589.17,179589.17,0
376,TRANSFER,849.46,C7088949191,70719.11,69869.65,C4485356009,34160.31,35009.77,0
424,PAYMENT,8753.45,C3841827734,172072.14,163318.69,M4329446784,0.00,0.00,0
660,CASH_OUT,14138.23,C3185386258,44752.32,30614.09,C2071552532,38110.27,38110.27,0
108,PAYMENT,922.33,C1487258103,77996.53,77074.20,M1199447370,0.00,0.00,0
474,PAYMENT,19834.09,C3520417815,26760.89,6926.80,M2773408660,0.00,0.00,0
477,PAYMENT,13996.45,C8285786023,83304.34,69307.89,M3145756342,0.00,0.00,0
205,PAYMENT,830.32,C1590838716,32332.40,31502.08,M7340036327,0.00,0.00,0
488,PAYMENT,22256.57,C1726990714,143947.81,121691.24,M8083396378,0.00,0.00,0
150,PAYMENT,56.89,C3615507143,179732.61,179675.72,M7437168216,0.00,0.00,0
371,CASH_IN,4918.44,C6777263354,80973.35,85891.79,C4645120421,157145.72,157145.72,0
24,TRANSFER,9321.38,C5358791907,35483.85,26162.47,C5354747485,40570.34,49891.72,0
71,PAYMENT,18463.04,C7645527239,75267.31,56804.27,M1099218439,0.00,0.00,0
538,DEBIT,266.38,C3781569954,132748.46,132482.08,M3846182436,0.00,0.00,0
439,CASH_OUT,19770.69,C6065662867,49478.43,29707.74,C5243939720,16287.67,16287.67,0
430,TRANSFER,86856.62,C6110943464,164629.64,77773.02,C6458544482,173354.55,260211.17,0
710,CASH_OUT,3486.27,C9830946410,9991.60,6505.33,C1674755608,19166.68,19166.68,0
684,PAYMENT,3.15,C5862655247,40942.52,40939.37,M1857561275,0.00,0.00,0
470,PAYMENT,14968.12,C4627032705,168481.15,153513.03,M8874242713,0.00,0.00,0
691,TRANSFER,130020.93,C1127978094,154245.07,24224.14,C3893976444,149885.06,279905.99,0
650,CASH_IN,5290.54,C2094024844,46598.83,51889.37,C9957813353,166269.92,166269.92,0
193,TRANSFER,23464.26,C5184564874,31401.05,7936.79,C8265834251,57012.90,80477.16,0
357,PAYMENT,22597.16,C9306142066,94547.73,71950.57,M5087280062,0.00,0.00,0
380,PAYMENT,5491.77,C5704029171,49977.81,44486.04,M5000316394,0.00,0.00,0
128,TRANSFER,7659.56,C1471997674,16502.03,8842.47,C5150074940,76557.92,84217.48,0
556,CASH_IN,126763.97,C8208584394,899.96,127663.93,C7462972995,107985.95,107985.95,0
470,PAYMENT,6518.26,C3421719519,154066.26,147548.00,M8740820392,0.00,0.00,0
391,TRANSFER,73416.17,C7736142481,179589.17,106173.00,C4638577630,196715.82,270131.99,0
719,DEBIT,49491.38,C4283432667,55778.13,6286.75,M9921025990,0.00,0.00,0
107,PAYMENT,171.77,C9274189261,59596.00,59424.23,M1257854279,0.00,0.00,0
639,PAYMENT,7577.95,C9327720702,10554.85,2976.90,M2115862756,0.00,0.00,0
34,CASH_OUT,51830.25,C7475684019,84456.60,32626.35,C8953271391,111540.19,111540.19,0
118,PAYMENT,23253.49,C6928691380,29111.59,5858.10,M3322580659,0.00,0.00,0
476,CASH_OUT,103473.56,C8388580360,138571.85,35098.29,C6504099682,2579.53,2579.53,0
8,CASH_OUT,11004.48,C9189503254,85143.33,74138.85,C7127904756,108606.44,108606.44,0
675,CASH_OUT,28846.68,C1264739091,95903.65,67056.97,C1952396600,107166.80,107166.80,0
248,TRANSFER,95834.82,C4274958945,87500.00,0.00,M7168105904,0.00,0.00,1
532,TRANSFER,98683.67,C9995834531,104468.97,5785.30,C4530959836,175735.45,274419.12,0
248,PAYMENT,16529.13,C9715314442,77337.08,60807.95,M4460319291,0.00,0.00,0
592,DEBIT,6776.08,C9912233947,35234.80,28458.72,M7050091525,0.00,0.00,0
326,PAYMENT,5544.15,C6859286614,183576.36,178032.21,M9410569618,0.00,0.00,0
647,PAYMENT,16917.26,C8991514523,98135.38,81218.12,M3469205576,0.00,0.00,0
163,PAYMENT,4055.17,C7597996327,111264.62,107209.45,M3369412470,0.00,0.00,0
